r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.445973038673400879e-01,6.047998070716857910e-01,4.434959292411804199e-01,5.432249903678894043e-01,7.746479034423828125e+00,8.800000190734863281e+00,0.000000000000000000e+00,8.360000000000000000e+02,9.000000000000000000e+00,7.020000000000000000e+02,6.000000000000000000e+00,6.468150019645690918e-01,5.510662198066711426e-01,8.579999804496765137e-01,0.000000000000000000e+00,5.104587674140930176e-01,7.002966308593750000e+01
9.445973038673400879e-01,5.484226346015930176e-01,4.390565454959869385e-01,5.109096765518188477e-01,7.803278923034667969e+00,8.500000000000000000e+00,0.000000000000000000e+00,8.230000000000000000e+02,8.000000000000000000e+00,6.710000000000000000e+02,4.000000000000000000e+00,5.338998436927795410e-01,4.463556110858917236e-01,8.169999718666076660e-01,0.000000000000000000e+00,4.925053119659423828e-01,7.506958007812500000e+01
9.445973038673400879e-01,8.959261178970336914e-01,4.452193677425384521e-01,5.523579120635986328e-01,7.232673168182373047e+00,8.312500000000000000e+00,0.000000000000000000e+00,7.990000000000000000e+02,9.000000000000000000e+00,6.580000000000000000e+02,7.000000000000000000e+00,3.851744234561920166e-01,2.981282174587249756e-01,7.979999780654907227e-01,0.000000000000000000e+00,5.104587674140930176e-01,8.014643096923828125e+01
9.445973038673400879e-01,9.254941940307617188e-01,4.466442763805389404e-01,6.269626617431640625e-01,7.686991691589355469e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.770000000000000000e+02,9.000000000000000000e+00,6.230000000000000000e+02,8.000000000000000000e+00,3.079054057598114014e-01,2.374986559152603149e-01,7.540000081062316895e-01,0.000000000000000000e+00,5.118429660797119141e-01,8.508451080322265625e+01
9.445973038673400879e-01,9.226889610290527344e-01,4.490440487861633301e-01,6.424801349639892578e-01,7.925233840942382812e+00,9.333333015441894531e+00,0.000000000000000000e+00,8.060000000000000000e+02,1.000000000000000000e+01,6.620000000000000000e+02,8.000000000000000000e+00,3.129365742206573486e-01,2.317240983247756958e-01,7.860000133514404297e-01,0.000000000000000000e+00,5.104587674140930176e-01,9.070749664306640625e+01
9.954739212989807129e-01,9.954739212989807129e-01,4.448646306991577148e-01,6.215234398841857910e-01,7.825531959533691406e+00,9.199999809265136719e+00,0.000000000000000000e+00,7.990000000000000000e+02,6.000000000000000000e+00,6.350000000000000000e+02,4.000000000000000000e+00,2.686188220977783203e-01,1.956532150506973267e-01,7.649999856948852539e-01,0.000000000000000000e+00,5.104587674140930176e-01,9.591213989257812500e+01
9.954739212989807129e-01,9.056423306465148926e-01,4.494305551052093506e-01,5.679742693901062012e-01,7.730290412902832031e+00,7.500000000000000000e+00,0.000000000000000000e+00,7.900000000000000000e+02,1.100000000000000000e+01,6.180000000000000000e+02,9.000000000000000000e+00,1.956010013818740845e-01,1.420645713806152344e-01,7.590000033378601074e-01,0.000000000000000000e+00,5.104587674140930176e-01,1.008252639770507812e+02
9.954739212989807129e-01,9.217635393142700195e-01,4.486141800880432129e-01,6.675955653190612793e-01,8.569721221923828125e+00,1.310000038146972656e+01,0.000000000000000000e+00,7.840000000000000000e+02,1.000000000000000000e+01,6.230000000000000000e+02,1.000000000000000000e+01,1.432679444551467896e-01,1.003838106989860535e-01,7.490000128746032715e-01,0.000000000000000000e+00,5.110799074172973633e-01,1.058491973876953125e+02
9.954739212989807129e-01,9.942144751548767090e-01,4.639045596122741699e-01,9.269743561744689941e-01,8.232472419738769531e+00,1.369999980926513672e+01,0.000000000000000000e+00,7.860000000000000000e+02,1.000000000000000000e+01,6.010000000000000000e+02,1.000000000000000000e+01,1.166191399097442627e-01,8.138672262430191040e-02,7.289999723434448242e-01,0.000000000000000000e+00,9.025137424468994141e-01,1.108631591796875000e+02
9.954739212989807129e-01,9.942144751548767090e-01,4.531294703483581543e-01,7.479498386383056641e-01,7.924198150634765625e+00,1.160000038146972656e+01,0.000000000000000000e+00,7.500000000000000000e+02,1.000000000000000000e+01,5.660000000000000000e+02,8.000000000000000000e+00,1.023105457425117493e-01,7.388649880886077881e-02,6.570000052452087402e-01,0.000000000000000000e+00,5.484226346015930176e-01,1.159370193481445312e+02
9.954739212989807129e-01,9.226889610290527344e-01,4.537620842456817627e-01,7.564523220062255859e-01,7.732193946838378906e+00,1.330000019073486328e+01,0.000000000000000000e+00,7.560000000000000000e+02,1.000000000000000000e+01,5.710000000000000000e+02,1.000000000000000000e+01,9.963634610176086426e-02,7.749866694211959839e-02,6.489999890327453613e-01,0.000000000000000000e+00,5.725342035293579102e-01,1.208721008300781250e+02
9.954739212989807129e-01,9.609221220016479492e-01,4.631899893283843994e-01,9.189926385879516602e-01,8.079235076904296875e+00,1.230000019073486328e+01,0.000000000000000000e+00,7.630000000000000000e+02,1.000000000000000000e+01,5.560000000000000000e+02,1.000000000000000000e+01,9.635531157255172729e-02,6.946695595979690552e-02,6.340000033378601074e-01,0.000000000000000000e+00,8.968239426612854004e-01,1.257233200073242188e+02
9.962128996849060059e-01,9.962128996849060059e-01,4.716824889183044434e-01,9.320372939109802246e-01,7.764872550964355469e+00,1.089999961853027344e+01,0.000000000000000000e+00,7.370000000000000000e+02,1.000000000000000000e+01,5.160000000000000000e+02,1.000000000000000000e+01,9.297813475131988525e-02,5.554835498332977295e-02,6.470000147819519043e-01,0.000000000000000000e+00,9.208379983901977539e-01,1.303558959960937500e+02
9.962128996849060059e-01,9.962128996849060059e-01,4.692701697349548340e-01,9.345837235450744629e-01,8.059125900268554688e+00,1.189999961853027344e+01,0.000000000000000000e+00,7.320000000000000000e+02,1.000000000000000000e+01,5.340000000000000000e+02,1.000000000000000000e+01,9.205340594053268433e-02,6.269530951976776123e-02,6.110000014305114746e-01,0.000000000000000000e+00,9.028272032737731934e-01,1.354097747802734375e+02
9.962128996849060059e-01,9.962128996849060059e-01,4.722373783588409424e-01,9.254436492919921875e-01,8.073654174804687500e+00,1.250000000000000000e+01,0.000000000000000000e+00,7.350000000000000000e+02,1.000000000000000000e+01,5.180000000000000000e+02,1.000000000000000000e+01,9.002956002950668335e-02,6.458519399166107178e-02,6.470000147819519043e-01,0.000000000000000000e+00,9.043278694152832031e-01,1.399475097656250000e+02
9.962128996849060059e-01,9.962128996849060059e-01,4.722360074520111084e-01,9.429733753204345703e-01,7.925831317901611328e+00,1.091666698455810547e+01,0.000000000000000000e+00,7.520000000000000000e+02,1.100000000000000000e+01,5.240000000000000000e+02,1.100000000000000000e+01,9.199737012386322021e-02,6.267643719911575317e-02,6.090000271797180176e-01,0.000000000000000000e+00,9.217634797096252441e-01,1.452180480957031250e+02
9.962128996849060059e-01,9.922160506248474121e-01,4.641805887222290039e-01,9.257235527038574219e-01,8.239999771118164062e+00,1.430000019073486328e+01,0.000000000000000000e+00,7.470000000000000000e+02,1.000000000000000000e+01,5.460000000000000000e+02,1.000000000000000000e+01,9.018239378929138184e-02,6.919528543949127197e-02,5.749999880790710449e-01,0.000000000000000000e+00,9.016067385673522949e-01,1.502499694824218750e+02
9.962128996849060059e-01,9.952136874198913574e-01,4.705585241317749023e-01,9.287502765655517578e-01,8.129032135009765625e+00,1.250000000000000000e+01,0.000000000000000000e+00,7.340000000000000000e+02,1.000000000000000000e+01,5.350000000000000000e+02,1.000000000000000000e+01,9.130289405584335327e-02,6.565552204847335815e-02,5.970000028610229492e-01,0.000000000000000000e+00,9.087261557579040527e-01,1.549993591308593750e+02
9.962128996849060059e-01,9.942144751548767090e-01,4.657662510871887207e-01,9.254900217056274414e-01,7.929648399353027344e+00,1.310000038146972656e+01,0.000000000000000000e+00,7.410000000000000000e+02,1.000000000000000000e+01,5.150000000000000000e+02,1.000000000000000000e+01,9.153082966804504395e-02,5.923651531338691711e-02,6.019999980926513672e-01,0.000000000000000000e+00,9.018996953964233398e-01,1.600222930908203125e+02
9.962128996849060059e-01,9.952136874198913574e-01,4.706573486328125000e-01,9.255039691925048828e-01,7.643799304962158203e+00,1.127272701263427734e+01,0.000000000000000000e+00,7.290000000000000000e+02,1.100000000000000000e+01,4.930000000000000000e+02,1.100000000000000000e+01,9.384169429540634155e-02,6.439599394798278809e-02,6.209999918937683105e-01,0.000000000000000000e+00,9.043278694152832031e-01,1.647397308349609375e+02
9.962128996849060059e-01,9.962128996849060059e-01,4.771912992000579834e-01,9.375590682029724121e-01,8.240385055541992188e+00,1.150000000000000000e+01,0.000000000000000000e+00,7.450000000000000000e+02,1.200000000000000000e+01,5.170000000000000000e+02,1.100000000000000000e+01,9.585046023130416870e-02,7.216349244117736816e-02,5.839999914169311523e-01,0.000000000000000000e+00,9.226889610290527344e-01,1.697716522216796875e+02
9.962128996849060059e-01,9.952136874198913574e-01,4.731034338474273682e-01,9.425480365753173828e-01,8.336585044860839844e+00,1.381818199157714844e+01,0.000000000000000000e+00,7.300000000000000000e+02,1.100000000000000000e+01,5.270000000000000000e+02,1.100000000000000000e+01,9.781508892774581909e-02,7.294235378503799438e-02,5.899999737739562988e-01,0.000000000000000000e+00,9.199125766754150391e-01,1.747896118164062500e+02
9.962128996849060059e-01,9.302722811698913574e-01,4.707732796669006348e-01,9.231177568435668945e-01,8.138613700866699219e+00,1.180000019073486328e+01,0.000000000000000000e+00,7.440000000000000000e+02,1.000000000000000000e+01,5.270000000000000000e+02,8.000000000000000000e+00,1.003254055976867676e-01,6.962091475725173950e-02,5.960000157356262207e-01,0.000000000000000000e+00,9.208379983901977539e-01,1.795879058837890625e+02
9.962128996849060059e-01,9.472642540931701660e-01,4.764094650745391846e-01,9.263546466827392578e-01,8.283019065856933594e+00,1.250000000000000000e+01,0.000000000000000000e+00,7.490000000000000000e+02,1.000000000000000000e+01,5.290000000000000000e+02,1.000000000000000000e+01,1.024279519915580750e-01,7.465133070945739746e-02,5.759999752044677734e-01,0.000000000000000000e+00,9.217634797096252441e-01,1.844740753173828125e+02
