,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,4.9008014e-07,4.6088093e-07,5.082027e-07,4.0240002e-07,4.0972222e-07,4.4923172e-07,3.5232978e-07,4.6768278e-07,5.5429604e-07,4.5499758e-07,5.873949e-07,3.4664745e-07,4.5113427e-07,4.290863e-07,4.0398828e-07,4.0914983e-07,5.649256e-07,4.4188036e-07,5.553914e-07,4.3725552e-07,4.5312592e-07,3.7605085e-07,5.025418e-07,4.0449154e-07,3.8767098e-07,3.0460018e-07,4.4508207e-07,3.9977567e-07,3.9296265e-07,2.7339001e-07,4.4151304e-07,3.088817e-07,4.6013318e-07,3.815437e-07,4.5236e-07,4.1829065e-07,5.0425984e-07,3.658616e-07,4.5368293e-07,4.6499977e-07,5.3545483e-07,5.421609e-07,4.772324e-07,6.294654e-07,4.7600784e-07,4.789218e-07,4.141168e-07,3.69188e-07,4.388116e-07,4.9067233e-07,3.84714e-07,4.3662698e-07,4.2292984e-07,4.268635e-07,4.7231813e-07,3.6030048e-07,5.1482795e-07,4.0096361e-07,4.1682756e-07,4.4461814e-07,5.591362e-07,5.784361e-07,4.828952e-07,3.8357305e-07,3.9811331e-07,3.5351846e-07,3.7551115e-07,4.5352243e-07,4.2080134e-07,4.0827433e-07,4.0464414e-07,4.8279406e-07,5.6094774e-07,5.5459765e-07,4.997335e-07,3.9006775e-07,5.1792733e-07,4.0555207e-07,2.1785912e-07,5.1234474e-07,4.434097e-07,3.1610296e-07,4.559794e-07,4.4359123e-07,4.4445136e-07,4.2778416e-07,4.869131e-07,4.5115266e-07,4.8627754e-07,3.4281098e-07,3.9776373e-07,5.286234e-07,3.7050512e-07,4.4401847e-07,3.203729e-07,4.4596482e-07,5.343742e-07,3.640627e-07,4.2775662e-07,4.4854235e-07
1,3.7333524e-07,3.85383e-07,4.486372e-07,2.7154928e-07,2.415655e-07,3.7833738e-07,3.1241697e-07,3.9991363e-07,3.3072868e-07,3.814536e-07,4.5362577e-07,3.2845543e-07,3.315321e-07,4.380716e-07,3.5014634e-07,5.460267e-07,3.623934e-07,2.7536964e-07,3.3831492e-07,3.836147e-07,3.6792704e-07,3.4102223e-07,3.2158914e-07,0.00024990074,3.0661616e-07,5.093318e-07,3.787441e-07,4.4673678e-07,3.5639846e-07,2.804401e-07,3.4138912e-07,0.0002564376,4.119498e-07,4.4459142e-07,2.8347768e-07,3.105846e-07,3.3440236e-07,2.7657984e-07,3.0170125e-07,4.0682923e-07,4.5965027e-07,3.602294e-07,2.925067e-07,2.6710924e-07,4.3034888e-07,3.4168133e-07,2.8783901e-07,3.2456407e-07,3.6314069e-07,2.8425998e-07,3.5542294e-07,4.6851412e-07,4.1718567e-07,3.7737422e-07,3.9262386e-07,3.042154e-07,4.252918e-07,3.582128e-07,4.2403104e-07,2.145308e-07,4.1761868e-07,4.5463557e-07,2.72826e-07,3.49058e-07,2.9663093e-07,4.7122703e-07,3.420721e-07,3.23397e-07,3.0916914e-07,4.1480808e-07,3.0347746e-07,3.241105e-07,3.0839092e-07,3.4406588e-07,4.2503925e-07,4.2143319e-07,4.0756606e-07,3.306477e-07,3.3226243e-07,4.300172e-07,3.4793135e-07,3.7021505e-07,3.9614068e-07,3.9621014e-07,4.656393e-07,4.3218725e-07,4.4894585e-07,3.6273124e-07,4.241973e-07,3.8560222e-07,3.5607133e-07,3.2361189e-07,4.2562596e-07,4.7299116e-07,3.4547944e-07,3.9801984e-07,3.5393458e-07,3.2158542e-07,3.8334437e-07,5.072011e-07
2,4.6071345e-06,6.375571e-06,4.366885e-06,6.2251743e-06,5.493959e-06,5.229701e-06,3.029234e-06,5.0232106e-06,5.310251e-06,4.2140596e-06,2.8028492e-06,6.1862056e-06,7.403847e-06,4.008236e-06,4.3611863e-06,4.4462063e-06,5.8521223e-06,6.467869e-06,8.0481705e-06,6.261442e-06,5.5134346e-06,2.4195901e-06,3.8418902e-06,3.0909168e-06,5.2994874e-06,4.5478846e-06,4.373947e-06,4.811834e-06,4.1053586e-06,3.3337628e-06,4.5417924e-06,5.6854033e-06,5.607235e-06,5.0416443e-06,6.0024545e-06,5.076605e-06,5.163909e-06,3.734878e-06,3.413056e-06,7.926674e-06,3.917862e-06,5.772631e-06,6.0416246e-06,7.328021e-06,4.0785726e-06,5.0374756e-06,3.1839213e-06,5.018022e-06,4.3966525e-06,7.3112565e-06,5.1883553e-06,6.3934053e-06,4.828711e-06,4.9009955e-06,3.9674915e-06,5.953432e-06,4.01115e-06,6.670931e-06,6.864753e-06,6.03633e-06,7.2297685e-06,4.5142024e-06,4.6063487e-06,3.5110002e-06,4.07873e-06,3.5487133e-06,4.4062417e-06,5.6768686e-06,4.2197107e-06,5.1520747e-06,3.1469037e-06,4.8725665e-06,3.994473e-06,5.740794e-06,4.9727587e-06,6.5890817e-06,5.4826455e-06,4.576753e-06,7.541594e-06,6.4605465e-06,7.082075e-06,5.766022e-06,3.490317e-06,4.8725387e-06,5.0099893e-06,4.8734505e-06,5.745875e-06,4.6230252e-06,5.2861787e-06,6.835966e-06,5.383505e-06,5.0395697e-06,4.9495247e-06,4.7679696e-06,5.01178e-06,3.1319457e-06,4.6258992e-06,5.3643853e-06,3.2426206e-06,4.3841296e-06
