r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.8639084976320413,1,0,"0.009681387804448605 * mul_t(u1,diff2_t(u1,x1)) + 0.016145288944244385 * n2_t(diff_t(u1,x1)) + 9.683667182922363 * u1 + -9.696999549865723 * n2_t(u1)","add_t,mul_t,u1,diff2_t,u1,x1,add_t,n2_t,diff_t,u1,x1,add_t,u1,n2_t,u1",0.01771385,False
0.8636395885667458,1,0,"0.005538247991353273 * diff2_t(n3_t(u1),x1) + -11.039432525634766 * n2_t(u1) + 3.388617753982544 * u1 + 3.388617753982544 * u1 + 3.388617753982544 * u1 + 0.887847900390625 * n3_t(u1)","add_t,sub_t,sub_t,diff2_t,n3_t,u1,x1,sub_t,add_t,n2_t,u1,u1,u1,u1,n3_t,u1",0.017263347,False
0.8631911891525302,1,0,"0.0059082298539578915 * diff2_t(n2_t(u1),x1) + 9.827234268188477 * u1 + -3.888907303917222e-05 * mul_t(u1,diff3_t(u1,x1)) + -9.838541030883789 * n2_t(u1)","add_t,add_t,diff2_t,n2_t,u1,x1,add_t,u1,mul_t,u1,diff3_t,u1,x1,n2_t,u1",0.01793653,False
0.8625917747177512,1,0,"10.612872123718262 * u1 + -11.2946138381958 * n2_t(u1) + 0.7086755633354187 * n2_t(sub_t(n3_t(u1),n2_t(sub_t(x1,x1))))","sub_t,sub_t,u1,n2_t,u1,n2_t,sub_t,n3_t,u1,n2_t,sub_t,x1,x1",0.018396692,False
0.8624360958606081,1,0,"0.23435097932815552 * n3_t(add_t(u1,u1)) + -12.70737361907959 * n2_t(u1) + 5.411583423614502 * u1 + 5.411583423614502 * u1 + 0.08962897211313248 * x1 + 1.2561812582134735e-05 * diff3_t(u1,x1)","add_t,add_t,add_t,n3_t,add_t,u1,u1,n2_t,u1,u1,sub_t,u1,sub_t,x1,diff3_t,u1,x1",0.01763268,False
0.8621404905613776,1,0,"2.725684404373169 * u1 + -0.00025858404114842415 * diff2_t(n2_t(n3_t(u1)),x1) + 3.9637720584869385 * n3_t(n2_t(u1)) + -12.049099922180176 * n3_t(u1) + 2.725684404373169 * u1 + 2.725684404373169 * u1","add_t,sub_t,u1,diff2_t,n2_t,n3_t,u1,x1,sub_t,sub_t,n3_t,n2_t,u1,sub_t,n3_t,u1,u1,u1",0.017724153,False
0.8615579944169669,1,0,"-10.83192253112793 * n3_t(u1) + 12.704841613769531 * mul_t(u1,sub_t(mul_t(u1,u1),u1)) + 2.705613374710083 * u1 + 2.705613374710083 * u1 + 2.705613374710083 * u1 + 2.705613374710083 * u1 + 0.0897032842040062 * x1","sub_t,n3_t,u1,sub_t,mul_t,u1,sub_t,mul_t,u1,u1,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.017635914,False
0.8615579944169669,1,0,"-3.176210403442383 * n2_t(add_t(sub_t(u1,u1),add_t(u1,u1))) + 1.8729193210601807 * n3_t(u1) + 2.705613374710083 * u1 + 2.705613374710083 * u1 + 2.705613374710083 * u1 + 2.705613374710083 * u1 + 0.0897032842040062 * x1","sub_t,sub_t,n2_t,add_t,sub_t,u1,u1,add_t,u1,u1,n3_t,u1,add_t,add_t,sub_t,sub_t,u1,u1,u1,u1,x1",0.017635914,False
0.8608880816170544,1,0,"-11.295625686645508 * n2_t(u1) + 5.306653022766113 * u1 + 2.0304119971115142e-05 * diff3_t(u1,x1) + 5.306653022766113 * u1 + 0.7093611359596252 * n3_t(n2_t(u1))","add_t,sub_t,n2_t,u1,u1,sub_t,diff3_t,u1,x1,sub_t,u1,n3_t,n2_t,u1",0.018388234,False
0.8606903630026497,1,0,"-12.704841613769531 * mul_t(u1,u1) + 2.1644906997680664 * u1 + 1.8729193210601807 * n3_t(u1) + 2.1644906997680664 * u1 + 2.1644906997680664 * u1 + 2.1644906997680664 * u1 + 2.1644906997680664 * u1 + 0.0897032842040062 * x1","sub_t,sub_t,sub_t,mul_t,u1,u1,u1,n3_t,u1,sub_t,u1,sub_t,u1,add_t,u1,add_t,u1,x1",0.017635915,False
0.8599647095595889,1,0,"1.6414614915847778 * n3_t(u1) + -12.35926342010498 * mul_t(u1,u1) + 10.641748428344727 * u1 + 0.05899352580308914 * n2_t(add_t(u1,sub_t(u1,sub_t(u1,sub_t(u1,sub_t(u1,x1))))))","add_t,n3_t,u1,sub_t,mul_t,u1,u1,sub_t,u1,n2_t,add_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.018960098,False
0.8598227315883326,1,0,1.8729193210601807 * n3_t(u1) + -12.704841613769531 * n2_t(u1) + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 0.0897032842040062 * x1,"add_t,n3_t,u1,sub_t,n2_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,add_t,u1,sub_t,u1,sub_t,u1,x1",0.017635914,False
0.8598227315883326,1,0,1.8037422895431519 * u1 + 1.8729193210601807 * n3_t(u1) + -12.704841613769531 * n2_t(u1) + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 0.0897032842040062 * x1,"sub_t,sub_t,add_t,u1,sub_t,n3_t,u1,n2_t,u1,u1,add_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.017635915,False
0.8598227315883326,1,0,1.8729193210601807 * n3_t(u1) + -12.704841613769531 * n2_t(u1) + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 0.0897032842040062 * x1,"sub_t,n3_t,u1,sub_t,n2_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.017635914,False
0.8598227315883326,1,0,1.8037422895431519 * u1 + -12.704841613769531 * n2_t(u1) + 1.8729193210601807 * n3_t(u1) + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 1.8037422895431519 * u1 + 0.0897032842040062 * x1,"sub_t,add_t,u1,n2_t,u1,sub_t,add_t,sub_t,add_t,add_t,n3_t,u1,u1,u1,u1,u1,sub_t,u1,x1",0.017635914,False
0.8596138436340642,1,0,"0.10887710005044937 * n3_t(x1) + 0.010176395066082478 * mul_t(diff2_t(u1,x1),u1) + 5.061160087585449 * u1 + -10.151849746704102 * mul_t(u1,u1) + 5.061160087585449 * u1","sub_t,sub_t,n3_t,x1,sub_t,mul_t,diff2_t,u1,x1,u1,sub_t,u1,mul_t,u1,u1,u1",0.018794915,False
0.8595376365378197,1,0,"-6.251611232757568 * mul_t(add_t(u1,u1),u1) + 5.398397922515869 * u1 + 1.7542977333068848 * n3_t(u1) + 5.398397922515869 * u1 + -0.04990475997328758 * n3_t(sub_t(u1,sub_t(u1,sub_t(u1,x1))))","sub_t,add_t,sub_t,mul_t,add_t,u1,u1,u1,u1,n3_t,u1,sub_t,u1,n3_t,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.018819416,False
0.8594969709741775,1,0,"9.533975601196289 * u1 + -9.576860427856445 * n2_t(u1) + 0.016742249950766563 * n2_t(diff_t(u1,x1))","add_t,sub_t,u1,n2_t,u1,n2_t,diff_t,u1,x1",0.019392531,False
0.8594968716039889,1,0,"0.01674226112663746 * n2_t(diff_t(u1,x1)) + 9.576860427856445 * mul_t(u1,sub_t(diff3_t(n2_t(div_t(n2_t(x1),x1)),x1),u1)) + 9.533974647521973 * u1","add_t,n2_t,diff_t,u1,x1,sub_t,mul_t,u1,sub_t,diff3_t,n2_t,div_t,n2_t,x1,x1,x1,u1,u1",0.019392565,False
0.8594837770223566,1,0,"-10.04239273071289 * n2_t(u1) + 10.00778865814209 * u1 + 0.005346378777176142 * diff2_t(u1,x1)","sub_t,n2_t,u1,sub_t,u1,diff2_t,u1,x1",0.019396847,False
0.8594837770223566,1,0,"0.005346378777176142 * diff2_t(u1,x1) + 10.00778865814209 * u1 + -10.04239273071289 * n2_t(u1)","add_t,sub_t,diff2_t,u1,x1,u1,n2_t,u1",0.019396849,False
0.8594837770223566,1,0,"0.005346378777176142 * diff2_t(u1,x1) + -10.04239273071289 * n2_t(u1) + 10.00778865814209 * u1","add_t,sub_t,diff2_t,u1,x1,n2_t,u1,u1",0.019396849,False
0.8594837770223566,1,0,"-10.04239273071289 * mul_t(u1,u1) + 0.005346378777176142 * diff2_t(u1,x1) + 10.00778865814209 * u1","sub_t,sub_t,mul_t,u1,u1,diff2_t,u1,x1,u1",0.019396847,False
0.8594837770223566,1,0,"-10.04239273071289 * n2_t(u1) + 0.005346378777176142 * diff2_t(u1,x1) + 10.00778865814209 * u1","sub_t,sub_t,n2_t,u1,diff2_t,u1,x1,u1",0.019396847,False
0.8593595560343515,1,0,"-12.576876640319824 * n2_t(u1) + 1.795037031173706 * n3_t(u1) + 10.77170467376709 * u1 + -0.02115882933139801 * diff_t(u1,x1)","sub_t,n2_t,u1,add_t,n3_t,u1,add_t,u1,diff_t,u1,x1",0.019156111,False
0.8589551001740153,1,0,-12.704841613769531 * n2_t(u1) + 1.546064853668213 * u1 + 1.8729193210601807 * n3_t(u1) + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 0.0897032842040062 * x1,"add_t,n2_t,u1,add_t,sub_t,u1,n3_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.017635915,False
0.8589551001740153,1,0,1.546064853668213 * u1 + -12.704841613769531 * n2_t(u1) + 1.546064853668213 * u1 + 1.8729193210601807 * n3_t(u1) + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 1.546064853668213 * u1 + 0.0897032842040062 * x1,"sub_t,u1,sub_t,add_t,sub_t,n2_t,u1,u1,sub_t,n3_t,u1,u1,sub_t,u1,sub_t,u1,sub_t,u1,sub_t,u1,x1",0.017635915,False
