r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.973437392115565,1,0,"-0.0011457375949248672 * n2_t(div_t(u1,u1)) + 0.004724356811493635 * diff2_t(u1,x1) + 4.988189220428467 * u1 + 4.988189220428467 * u1 + -2.5024166107177734 * n2_t(add_t(u1,u1)) + 0.044594597071409225 * x1 + 0.044594597071409225 * x1","add_t,n2_t,div_t,u1,u1,add_t,add_t,diff2_t,u1,x1,add_t,add_t,add_t,u1,u1,n2_t,add_t,u1,u1,x1,x1",0.000302495,True
0.9734263827266053,1,0,"-10.005926132202148 * n2_t(u1) + 2.492870807647705 * u1 + 2.492870807647705 * u1 + 0.004684914369136095 * diff2_t(u1,x1) + 2.492870807647705 * u1 + 0.08916182816028595 * x1 + 2.492870807647705 * u1","sub_t,n2_t,u1,add_t,add_t,u1,add_t,u1,diff2_t,u1,x1,add_t,add_t,u1,x1,u1",0.00030284247,True
0.9732202118658314,1,0,"3.2760210037231445 * u1 + -0.33127522468566895 * n3_t(u1) + 3.2760210037231445 * u1 + 0.044342733919620514 * x1 + 0.005527681205421686 * diff2_t(u1,x1) + 0.044342733919620514 * x1 + -9.53654670715332 * n2_t(u1) + 3.2760210037231445 * u1","sub_t,sub_t,u1,n3_t,u1,add_t,add_t,sub_t,u1,x1,add_t,add_t,diff2_t,u1,x1,x1,n2_t,u1,u1",0.0002788945,True
0.9724460961006859,1,0,"0.004684914369136095 * diff2_t(u1,x1) + 0.044580914080142975 * x1 + 2.492870807647705 * u1 + -2.501481533050537 * n2_t(add_t(u1,u1)) + 2.492870807647705 * u1 + 0.044580914080142975 * x1 + 2.492870807647705 * u1 + 2.492870807647705 * u1","sub_t,add_t,add_t,diff2_t,u1,x1,x1,u1,add_t,add_t,n2_t,add_t,u1,u1,add_t,add_t,u1,x1,u1,u1",0.0003028424,True
0.9724460925494499,1,0,"0.004684914369136095 * diff2_t(u1,x1) + 1.994296669960022 * u1 + 1.994296669960022 * u1 + 1.994296669960022 * u1 + -10.005926132202148 * mul_t(u1,u1) + 0.08916182816028595 * x1 + 1.994296669960022 * u1 + 1.994296669960022 * u1","sub_t,sub_t,diff2_t,u1,x1,add_t,sub_t,add_t,add_t,add_t,u1,u1,u1,mul_t,u1,u1,x1,u1,u1",0.00030284253,True
0.9714658041497025,1,0,"0.08916182816028595 * x1 + 1.6619138717651367 * u1 + 1.6619138717651367 * u1 + 1.6619138717651367 * u1 + 0.004684914369136095 * diff2_t(u1,x1) + -10.005926132202148 * n2_t(u1) + 1.6619138717651367 * u1 + 1.6619138717651367 * u1 + 1.6619138717651367 * u1","sub_t,add_t,x1,u1,sub_t,add_t,u1,add_t,add_t,add_t,u1,add_t,diff2_t,u1,x1,n2_t,u1,u1,u1,u1",0.0003028425,True
0.9693114000312403,1,0,"1.4814951100561302e-05 * n3_t(diff2_t(u1,x1)) + -9.98964786529541 * n2_t(u1) + 0.09145782887935638 * x1 + 9.94314956665039 * u1","add_t,n3_t,diff2_t,u1,x1,add_t,sub_t,n2_t,u1,x1,u1",0.0005678135,False
0.9684618520828517,1,0,"10.105823516845703 * u1 + 0.36385583877563477 * n3_t(u1) + -10.507683753967285 * n2_t(u1) + 0.04579836130142212 * x1 + 1.2256869013071992e-05 * n3_t(diff2_t(u1,x1)) + 0.04579836130142212 * x1","sub_t,add_t,sub_t,add_t,u1,n3_t,u1,sub_t,n2_t,u1,x1,n3_t,diff2_t,u1,x1,x1",0.0005208283,False
0.9683381975696811,1,0,"4.971574783325195 * u1 + 0.09145782887935638 * x1 + -9.98964786529541 * n2_t(u1) + 4.971574783325195 * u1 + 1.4814951100561302e-05 * n3_t(diff2_t(u1,x1))","add_t,u1,sub_t,add_t,x1,sub_t,n2_t,u1,u1,n3_t,diff2_t,u1,x1",0.0005678134,False
0.9681216792042545,1,0,"1.5020706086943392e-05 * n3_t(add_t(diff2_t(u1,x1),u1)) + 4.966456413269043 * u1 + -9.98004150390625 * n2_t(u1) + 4.966456413269043 * u1 + 0.09150594472885132 * x1","add_t,add_t,sub_t,n3_t,add_t,diff2_t,u1,x1,u1,u1,add_t,n2_t,u1,u1,x1",0.00057733135,False
0.966536066635544,1,0,"0.00470786402001977 * diff2_t(u1,x1) + 0.07263481616973877 * n3_t(x1) + 0.07263481616973877 * n3_t(x1) + 4.983957290649414 * u1 + -10.001666069030762 * n2_t(u1) + 4.983957290649414 * u1","sub_t,sub_t,diff2_t,u1,x1,sub_t,n3_t,x1,n3_t,x1,add_t,add_t,u1,n2_t,u1,u1",0.000604742,False
0.9655636998447992,1,0,"2.491978645324707 * u1 + -10.001666069030762 * n2_t(u1) + 0.14526963233947754 * n3_t(x1) + 2.491978645324707 * u1 + 0.00470786402001977 * diff2_t(u1,x1) + 2.491978645324707 * u1 + 2.491978645324707 * u1","sub_t,add_t,u1,add_t,n2_t,u1,add_t,n3_t,x1,u1,add_t,add_t,diff2_t,u1,x1,u1,u1",0.00060474186,False
0.9652838348661231,1,0,"0.0032272683456540108 * diff2_t(mul_t(u1,u1),x1) + -9.909600257873535 * n2_t(u1) + 0.0882706269621849 * x1 + 9.878608703613281 * u1","add_t,diff2_t,mul_t,u1,u1,x1,add_t,n2_t,u1,add_t,x1,u1",0.00075841125,False
0.9652613335640623,1,0,"-10.487964630126953 * div_t(n3_t(u1),u1) + 0.002429504878818989 * diff2_t(n2_t(u1),x1) + 0.08895886689424515 * x1 + 0.10168381780385971 * n2_t(add_t(n2_t(u1),u1)) + 10.055839538574219 * u1","add_t,sub_t,sub_t,sub_t,div_t,n3_t,u1,u1,diff2_t,n2_t,u1,x1,x1,n2_t,add_t,n2_t,u1,u1,u1",0.0007109416,False
0.9643146743893499,1,0,"0.0032272683456540108 * diff2_t(n2_t(u1),x1) + 0.0882706269621849 * x1 + 4.939304351806641 * u1 + -9.909600257873535 * n2_t(u1) + 4.939304351806641 * u1","sub_t,sub_t,add_t,diff2_t,n2_t,u1,x1,add_t,x1,u1,n2_t,u1,u1",0.0007584112,False
0.9627107641535795,1,0,0.09006818383932114 * x1 + 10.33084487915039 * u1 + 0.9038210511207581 * n3_t(u1) + 0.021018732339143753 * n2_t(x1) + -11.266731262207031 * n2_t(u1),"add_t,sub_t,add_t,add_t,x1,u1,n3_t,u1,n2_t,x1,n2_t,u1",0.0008425675,False
0.962703220818992,1,0,0.09032638370990753 * x1 + 0.9701884984970093 * n3_t(u1) + 10.386649131774902 * u1 + -11.38659954071045 * n2_t(u1),"add_t,add_t,x1,n3_t,u1,add_t,u1,n2_t,u1",0.0008959843,False
0.9627032173525365,1,0,0.9701884984970093 * n3_t(u1) + 10.386649131774902 * u1 + -11.38659954071045 * n2_t(u1) + 0.09032638370990753 * x1,"sub_t,sub_t,n3_t,u1,u1,add_t,n2_t,u1,x1",0.0008959844,False
0.9627032173525365,1,0,10.386649131774902 * u1 + -11.38659954071045 * n2_t(u1) + 0.9701884984970093 * n3_t(u1) + 0.09032638370990753 * x1,"sub_t,sub_t,u1,n2_t,u1,add_t,n3_t,u1,x1",0.00089598447,False
0.9626364356860144,1,0,"-10.261006355285645 * mul_t(sub_t(u1,n2_t(u1)),u1) + 0.5200275182723999 * n3_t(n2_t(u1)) + 10.609646797180176 * u1 + -2.790374517440796 * n2_t(add_t(mul_t(u1,u1),u1)) + 0.09133879840373993 * x1","add_t,add_t,mul_t,sub_t,u1,n2_t,u1,u1,n3_t,n2_t,u1,add_t,u1,add_t,n2_t,add_t,mul_t,u1,u1,u1,x1",0.0008465817,False
0.9624265697317532,1,0,"10.335530281066895 * u1 + 0.09007910639047623 * x1 + -11.334894180297852 * n2_t(u1) + 0.24272467195987701 * n2_t(add_t(u1,n2_t(u1)))","sub_t,sub_t,u1,x1,add_t,n2_t,u1,n2_t,add_t,u1,n2_t,u1",0.0009114587,False
0.9623192630112795,1,0,"0.16156715154647827 * mul_t(sub_t(n3_t(u1),sub_t(u1,n2_t(u1))),add_t(u1,u1)) + -10.669055938720703 * n2_t(u1) + 10.317835807800293 * u1 + 0.08999424427747726 * x1","add_t,mul_t,sub_t,n3_t,u1,sub_t,u1,n2_t,u1,add_t,u1,u1,add_t,add_t,n2_t,u1,u1,x1",0.00091749895,False
0.9623192630112795,1,0,"-10.669055938720703 * n2_t(u1) + 0.32313430309295654 * mul_t(add_t(n3_t(u1),sub_t(n2_t(u1),u1)),u1) + 0.08999424427747726 * x1 + 10.317835807800293 * u1","add_t,n2_t,u1,add_t,sub_t,mul_t,add_t,n3_t,u1,sub_t,n2_t,u1,u1,u1,x1,u1",0.00091749895,False
0.9621877213666091,1,0,"-12.388895988464355 * n2_t(u1) + 2.7010550498962402 * n3_t(u1) + -0.8972916603088379 * n2_t(sub_t(add_t(n2_t(u1),u1),u1)) + 0.09113650768995285 * x1 + 10.548835754394531 * u1","sub_t,sub_t,n2_t,u1,n3_t,u1,add_t,n2_t,sub_t,add_t,n2_t,u1,u1,u1,add_t,x1,u1",0.0008710318,False
0.9620828653039152,1,0,"-5.395478248596191 * mul_t(add_t(u1,u1),u1) + 0.03011513315141201 * n2_t(n2_t(add_t(add_t(sub_t(u1,u1),u1),u1))) + 10.281700134277344 * u1 + 0.08982203155755997 * x1","add_t,mul_t,add_t,u1,u1,u1,add_t,n2_t,n2_t,add_t,add_t,sub_t,u1,u1,u1,u1,add_t,u1,x1",0.000930881,False
0.9620828653039152,1,0,-10.790956497192383 * n2_t(u1) + 0.08982203155755997 * x1 + 10.281700134277344 * u1 + 0.48184213042259216 * n2_t(n2_t(u1)),"add_t,n2_t,u1,add_t,x1,add_t,u1,n2_t,n2_t,u1",0.0009308809,False
0.9620828618419257,1,0,"0.48184213042259216 * n2_t(n2_t(sub_t(u1,add_t(u1,u1)))) + 10.281700134277344 * u1 + -2.6977391242980957 * mul_t(add_t(add_t(add_t(u1,u1),u1),u1),u1) + 0.08982203155755997 * x1","sub_t,n2_t,n2_t,sub_t,u1,add_t,u1,u1,sub_t,u1,add_t,mul_t,add_t,add_t,add_t,u1,u1,u1,u1,u1,x1",0.0009308811,False
0.9620752593731756,1,0,"-10.784896850585938 * n2_t(u1) + 10.28059196472168 * u1 + 4.865925438934937e-05 * n2_t(sub_t(n2_t(add_t(div_t(n2_t(add_t(u1,add_t(u1,u1))),u1),u1)),u1)) + 0.08981677144765854 * x1","sub_t,sub_t,n2_t,u1,add_t,u1,n2_t,sub_t,n2_t,add_t,div_t,n2_t,add_t,u1,add_t,u1,u1,u1,u1,u1,x1",0.0009313132,False
0.9620115016848209,1,0,"-10.796809196472168 * n2_t(u1) + 0.018334874883294106 * n3_t(add_t(u1,add_t(sub_t(u1,sub_t(u1,u1)),n2_t(u1)))) + 10.275068283081055 * u1 + 0.08978047221899033 * x1","sub_t,n2_t,u1,sub_t,n3_t,add_t,u1,add_t,sub_t,u1,sub_t,u1,u1,n2_t,u1,add_t,u1,x1",0.00093494105,False
0.9618422836630557,1,0,"0.09178189188241959 * x1 + 0.0019782937597483397 * n2_t(n3_t(sub_t(x1,n2_t(u1)))) + 0.9670136570930481 * n3_t(u1) + -11.387432098388672 * mul_t(u1,u1) + 10.387022018432617 * u1","add_t,x1,add_t,add_t,add_t,n2_t,n3_t,sub_t,x1,n2_t,u1,n3_t,u1,mul_t,u1,u1,u1",0.0008901071,False
0.9617432191133988,1,0,"0.021018732339143753 * n2_t(x1) + 5.165422439575195 * u1 + 0.09006818383932114 * x1 + -11.266731262207031 * n2_t(u1) + 5.165422439575195 * u1 + 0.3012736737728119 * mul_t(n2_t(u1),add_t(add_t(u1,u1),u1))","add_t,n2_t,x1,add_t,add_t,add_t,u1,x1,add_t,n2_t,u1,u1,mul_t,n2_t,u1,add_t,add_t,u1,u1,u1",0.0008425673,False
0.9617423791151858,1,0,"-0.0005079202237538993 * diff_t(n3_t(u1),x1) + 0.9696863293647766 * n3_t(u1) + 0.08977147936820984 * x1 + 10.386356353759766 * u1 + -11.385808944702148 * n2_t(u1)","add_t,add_t,add_t,diff_t,n3_t,u1,x1,n3_t,u1,x1,add_t,u1,n2_t,u1",0.000895665,False
0.9617375378426328,1,0,"0.08999260514974594 * x1 + -0.00022345354955177754 * diff_t(u1,x1) + 0.9699171781539917 * mul_t(u1,n2_t(u1)) + -5.693085670471191 * mul_t(u1,add_t(u1,u1)) + 10.386490821838379 * u1","sub_t,x1,add_t,add_t,diff_t,u1,x1,sub_t,mul_t,u1,n2_t,u1,mul_t,u1,add_t,u1,u1,u1",0.0008959349,False
0.9617366617091033,1,0,"0.09032631665468216 * x1 + 19.929107666015625 * n2_t(add_t(add_t(u1,u1),u1)) + 0.9701884388923645 * n3_t(u1) + -190.74856567382812 * n2_t(u1) + 10.386649131774902 * u1","add_t,add_t,x1,add_t,add_t,n2_t,add_t,add_t,u1,u1,u1,n3_t,u1,n2_t,u1,u1",0.0008959836,False
0.9617366478572026,1,0,"-11.38659954071045 * n2_t(u1) + 0.12127356231212616 * n3_t(add_t(u1,u1)) + 10.386649131774902 * u1 + 0.045163191854953766 * x1 + 0.045163191854953766 * x1","sub_t,sub_t,n2_t,u1,n3_t,add_t,u1,u1,add_t,u1,add_t,x1,x1",0.0008959846,False
0.9617366478572026,1,0,"5.193324565887451 * u1 + 0.9701884984970093 * mul_t(u1,n2_t(u1)) + -11.38659954071045 * n2_t(u1) + 5.193324565887451 * u1 + 0.09032638370990753 * x1","sub_t,sub_t,add_t,u1,mul_t,u1,n2_t,u1,add_t,n2_t,u1,u1,x1",0.0008959844,False
0.9617366478572026,1,0,"-0.9701884984970093 * mul_t(sub_t(u1,add_t(n2_t(u1),u1)),u1) + -2.8466498851776123 * n2_t(add_t(u1,u1)) + 5.193324565887451 * u1 + 5.193324565887451 * u1 + 0.09032638370990753 * x1","sub_t,sub_t,sub_t,mul_t,sub_t,u1,add_t,n2_t,u1,u1,u1,n2_t,add_t,u1,u1,u1,add_t,u1,x1",0.00089598435,False
0.9617366478572026,1,0,"5.193324565887451 * u1 + 5.193324565887451 * u1 + -5.693299770355225 * mul_t(u1,add_t(u1,u1)) + 0.09032638370990753 * x1 + 0.24254712462425232 * mul_t(n2_t(add_t(u1,u1)),u1)","add_t,add_t,add_t,u1,u1,mul_t,u1,add_t,u1,u1,add_t,x1,mul_t,n2_t,add_t,u1,u1,u1",0.00089598447,False
0.9617366478572026,1,0,"0.09032638370990753 * x1 + 5.193324565887451 * u1 + -5.693299770355225 * mul_t(add_t(u1,u1),u1) + 0.9701884984970093 * mul_t(n2_t(u1),u1) + 5.193324565887451 * u1","sub_t,add_t,x1,sub_t,u1,mul_t,add_t,u1,u1,u1,add_t,mul_t,n2_t,u1,u1,u1",0.0008959844,False
0.9616015484745098,1,0,"1.1509993076324463 * mul_t(n2_t(u1),mul_t(u1,u1)) + -0.39293476939201355 * n2_t(n3_t(u1)) + 10.385289192199707 * u1 + -2.7947335243225098 * n2_t(add_t(u1,u1)) + 0.09040302038192749 * x1","add_t,mul_t,n2_t,u1,mul_t,u1,u1,add_t,n2_t,n3_t,u1,sub_t,u1,sub_t,n2_t,add_t,u1,u1,x1",0.00090353115,False
0.9615934125634086,1,0,"0.3334779441356659 * mul_t(u1,add_t(sub_t(add_t(u1,n2_t(n2_t(u1))),u1),u1)) + -2.729560136795044 * n2_t(add_t(u1,u1)) + 0.08953841775655746 * x1 + 10.225729942321777 * u1","add_t,add_t,mul_t,u1,add_t,sub_t,add_t,u1,n2_t,n2_t,u1,u1,u1,add_t,n2_t,add_t,u1,u1,x1,u1",0.0009589171,False
0.9612400229160206,1,0,"-10.793060302734375 * n2_t(u1) + 3.0157958462950774e-05 * diff3_t(u1,x1) + 0.48335757851600647 * n2_t(n2_t(u1)) + 10.282421112060547 * u1 + 0.08955471962690353 * x1","add_t,add_t,n2_t,u1,add_t,diff3_t,u1,x1,add_t,n2_t,n2_t,u1,u1,x1",0.0009238924,False
0.9612206985310647,1,0,"0.09113650768995285 * x1 + -3.097223997116089 * n2_t(add_t(u1,u1)) + 0.3376319110393524 * n3_t(add_t(u1,u1)) + -0.8972918391227722 * n2_t(n2_t(u1)) + 5.274417877197266 * u1 + 5.274417877197266 * u1","add_t,add_t,sub_t,sub_t,x1,n2_t,add_t,u1,u1,n3_t,add_t,u1,u1,add_t,n2_t,n2_t,u1,u1,u1",0.0008710318,False
0.9611169186520035,1,0,0.48184213042259216 * n2_t(n2_t(u1)) + 5.140850067138672 * u1 + 0.08982203155755997 * x1 + 5.140850067138672 * u1 + -10.790956497192383 * n2_t(u1),"sub_t,sub_t,n2_t,n2_t,u1,u1,sub_t,add_t,x1,u1,n2_t,u1",0.000930881,False
0.9611169186520035,1,0,"-10.790956497192383 * mul_t(u1,u1) + 0.044911015778779984 * x1 + 10.281700134277344 * u1 + 0.044911015778779984 * x1 + 0.48184213042259216 * n2_t(n2_t(u1))","add_t,add_t,sub_t,add_t,mul_t,u1,u1,x1,u1,x1,n2_t,n2_t,u1",0.0009308809,False
0.9611169186520035,1,0,"-10.790956497192383 * n2_t(u1) + 5.140850067138672 * u1 + 0.0007709474302828312 * n2_t(n2_t(add_t(add_t(add_t(u1,u1),u1),add_t(u1,u1)))) + 5.140850067138672 * u1 + 0.08982203155755997 * x1","add_t,sub_t,n2_t,u1,u1,add_t,add_t,n2_t,n2_t,add_t,add_t,add_t,u1,u1,u1,add_t,u1,u1,u1,x1",0.000930881,False
0.9611169186520035,1,0,"0.2409209907054901 * n2_t(n2_t(u1)) + 0.2409209907054901 * n2_t(n2_t(u1)) + 10.281700134277344 * u1 + 0.08982203155755997 * x1 + -0.431638240814209 * n2_t(add_t(add_t(add_t(add_t(u1,u1),u1),u1),u1))","sub_t,add_t,add_t,add_t,n2_t,n2_t,u1,n2_t,n2_t,u1,u1,x1,n2_t,add_t,add_t,add_t,add_t,u1,u1,u1,u1,u1",0.0009308809,False
0.9611169186520035,1,0,"0.48184213042259216 * n2_t(n2_t(u1)) + 5.140850067138672 * u1 + -2.6977391242980957 * n2_t(add_t(u1,u1)) + 5.140850067138672 * u1 + 0.08982203155755997 * x1","add_t,n2_t,n2_t,u1,add_t,u1,add_t,n2_t,add_t,u1,u1,add_t,u1,x1",0.000930881,False
0.9611169151934901,1,0,"0.48184213042259216 * mul_t(add_t(div_t(n2_t(n2_t(u1)),u1),u1),u1) + -5.636399269104004 * n2_t(u1) + -5.636399269104004 * n2_t(u1) + 10.281700134277344 * u1 + 0.08982203155755997 * x1","add_t,add_t,mul_t,add_t,div_t,n2_t,n2_t,u1,u1,u1,u1,n2_t,u1,sub_t,n2_t,u1,add_t,u1,x1",0.0009308811,False
0.9610087320620002,1,0,"-0.16231806576251984 * n3_t(n2_t(u1)) + 5.237325668334961 * u1 + 0.09079749882221222 * x1 + -11.840356826782227 * n2_t(sub_t(u1,add_t(u1,u1))) + 1.492565631866455 * n3_t(u1) + 5.237325668334961 * u1","add_t,add_t,n3_t,n2_t,u1,u1,add_t,add_t,add_t,x1,n2_t,sub_t,u1,add_t,u1,u1,n3_t,u1,u1",0.0008827223,False
0.960985663626944,1,0,"-0.020550847053527832 * mul_t(u1,x1) + 0.09469500184059143 * x1 + 0.9774311184883118 * n3_t(u1) + -5.698435306549072 * n2_t(u1) + -5.698435306549072 * n2_t(u1) + 10.389939308166504 * u1","add_t,mul_t,u1,x1,add_t,x1,add_t,add_t,n3_t,u1,n2_t,u1,add_t,n2_t,u1,u1",0.00088399975,False
0.9607700887403531,1,0,"5.193324565887451 * u1 + -190.7485809326172 * n2_t(u1) + 0.09032631665468216 * x1 + 0.9701884388923645 * n3_t(u1) + 5.193324565887451 * u1 + 19.929107666015625 * n2_t(add_t(add_t(u1,u1),u1))","add_t,add_t,u1,add_t,n2_t,u1,add_t,x1,add_t,n3_t,u1,u1,n2_t,add_t,add_t,u1,u1,u1",0.00089598383,False
