r_best,r_max,r_avg_full,r_avg_sub,l_avg_full,l_avg_sub,ewma,n_unique_full,n_unique_sub,n_novel_full,n_novel_sub,a_ent_full,a_ent_sub,invalid_avg_full,invalid_avg_sub,baseline,time
9.763672351837158203e-01,9.655637145042419434e-01,4.679866433143615723e-01,9.565445780754089355e-01,8.952782630920410156e+00,1.739999961853027344e+01,0.000000000000000000e+00,8.470000000000000000e+02,1.000000000000000000e+01,7.110000000000000000e+02,1.000000000000000000e+01,1.726029515266418457e-01,1.232124790549278259e-01,4.070000052452087402e-01,0.000000000000000000e+00,9.517934918403625488e-01,1.285188293457031250e+02
9.763672351837158203e-01,9.617366790771484375e-01,4.612186551094055176e-01,9.570358395576477051e-01,8.660745620727539062e+00,1.460000038146972656e+01,0.000000000000000000e+00,8.320000000000000000e+02,1.000000000000000000e+01,7.000000000000000000e+02,1.000000000000000000e+01,1.784311980009078979e-01,1.093015596270561218e-01,4.370000064373016357e-01,0.000000000000000000e+00,9.526925086975097656e-01,1.391986999511718750e+02
9.763672351837158203e-01,9.763672351837158203e-01,4.654489159584045410e-01,9.551120400428771973e-01,8.975518226623535156e+00,1.410000038146972656e+01,0.000000000000000000e+00,8.500000000000000000e+02,1.000000000000000000e+01,7.170000000000000000e+02,1.000000000000000000e+01,1.804575175046920776e-01,1.293970644474029541e-01,4.690000116825103760e-01,0.000000000000000000e+00,9.417594671249389648e-01,1.504885864257812500e+02
9.763672351837158203e-01,9.683381915092468262e-01,4.681090712547302246e-01,9.577535390853881836e-01,9.272566795349121094e+00,1.700000000000000000e+01,0.000000000000000000e+00,8.560000000000000000e+02,1.000000000000000000e+01,7.230000000000000000e+02,1.000000000000000000e+01,1.784234493970870972e-01,1.249900236725807190e-01,4.350000023841857910e-01,0.000000000000000000e+00,9.512981176376342773e-01,1.619811553955078125e+02
9.763672351837158203e-01,9.760224819183349609e-01,4.679200947284698486e-01,9.592799544334411621e-01,8.454236984252929688e+00,1.469999980926513672e+01,0.000000000000000000e+00,8.190000000000000000e+02,1.000000000000000000e+01,6.630000000000000000e+02,1.000000000000000000e+01,1.774704456329345703e-01,1.272151023149490356e-01,4.099999964237213135e-01,0.000000000000000000e+00,9.547055959701538086e-01,1.727568664550781250e+02
9.763672351837158203e-01,9.751823544502258301e-01,4.729023575782775879e-01,9.609941840171813965e-01,8.806049346923828125e+00,1.750000000000000000e+01,0.000000000000000000e+00,8.260000000000000000e+02,1.000000000000000000e+01,6.740000000000000000e+02,1.000000000000000000e+01,1.729016602039337158e-01,1.099137663841247559e-01,4.379999935626983643e-01,0.000000000000000000e+00,9.544823765754699707e-01,1.842314605712890625e+02
9.763672351837158203e-01,9.611169099807739258e-01,4.520659148693084717e-01,9.428663849830627441e-01,8.707317352294921875e+00,1.779999923706054688e+01,0.000000000000000000e+00,8.340000000000000000e+02,1.000000000000000000e+01,6.800000000000000000e+02,1.000000000000000000e+01,1.709276139736175537e-01,1.310742050409317017e-01,4.259999990463256836e-01,0.000000000000000000e+00,9.323733448982238770e-01,1.952647705078125000e+02
9.763672351837158203e-01,9.620115160942077637e-01,4.677066504955291748e-01,9.551562070846557617e-01,8.690515518188476562e+00,1.180000019073486328e+01,0.000000000000000000e+00,8.340000000000000000e+02,1.000000000000000000e+01,6.770000000000000000e+02,1.000000000000000000e+01,1.698648482561111450e-01,1.290563344955444336e-01,3.989999890327453613e-01,0.000000000000000000e+00,9.529043436050415039e-01,2.075091247558593750e+02
9.763672351837158203e-01,9.744066596031188965e-01,4.707596898078918457e-01,9.588001966476440430e-01,9.007104873657226562e+00,1.629999923706054688e+01,0.000000000000000000e+00,8.480000000000000000e+02,1.000000000000000000e+01,6.990000000000000000e+02,1.000000000000000000e+01,1.689905971288681030e-01,1.168927177786827087e-01,4.370000064373016357e-01,0.000000000000000000e+00,9.517329931259155273e-01,2.191614227294921875e+02
9.763672351837158203e-01,9.746917486190795898e-01,4.714734256267547607e-01,9.620983600616455078e-01,8.965035438537597656e+00,1.979999923706054688e+01,0.000000000000000000e+00,8.380000000000000000e+02,1.000000000000000000e+01,6.880000000000000000e+02,1.000000000000000000e+01,1.707577109336853027e-01,1.293212473392486572e-01,4.280000030994415283e-01,0.000000000000000000e+00,9.563689231872558594e-01,2.305621490478515625e+02
9.763672351837158203e-01,9.643146991729736328e-01,4.700848460197448730e-01,9.585492610931396484e-01,9.075949668884277344e+00,1.460000038146972656e+01,0.000000000000000000e+00,8.660000000000000000e+02,1.000000000000000000e+01,7.210000000000000000e+02,9.000000000000000000e+00,1.731622517108917236e-01,1.163670569658279419e-01,4.469999969005584717e-01,0.000000000000000000e+00,9.546083211898803711e-01,2.424810180664062500e+02
9.763672351837158203e-01,9.740605950355529785e-01,4.683139622211456299e-01,9.581185579299926758e-01,8.692592620849609375e+00,1.569999980926513672e+01,0.000000000000000000e+00,8.330000000000000000e+02,1.000000000000000000e+01,6.850000000000000000e+02,1.000000000000000000e+01,1.760356128215789795e-01,1.234511137008666992e-01,4.600000083446502686e-01,0.000000000000000000e+00,9.528505206108093262e-01,2.543090515136718750e+02
9.763672351837158203e-01,9.763672351837158203e-01,4.697877466678619385e-01,9.625912904739379883e-01,8.686066627502441406e+00,1.629999923706054688e+01,0.000000000000000000e+00,8.180000000000000000e+02,1.000000000000000000e+01,6.550000000000000000e+02,1.000000000000000000e+01,1.832997798919677734e-01,1.402562558650970459e-01,4.329999983310699463e-01,0.000000000000000000e+00,9.566829800605773926e-01,2.656308898925781250e+02
9.763672351837158203e-01,9.754143357276916504e-01,4.529829919338226318e-01,9.611630439758300781e-01,8.590909004211425781e+00,1.820000076293945312e+01,0.000000000000000000e+00,8.190000000000000000e+02,1.000000000000000000e+01,6.890000000000000000e+02,1.000000000000000000e+01,1.930695921182632446e-01,1.352583467960357666e-01,4.720000028610229492e-01,0.000000000000000000e+00,9.527202248573303223e-01,2.774339599609375000e+02
9.763672351837158203e-01,9.753869771957397461e-01,4.579361677169799805e-01,9.550707936286926270e-01,8.735294342041015625e+00,1.560000038146972656e+01,0.000000000000000000e+00,8.440000000000000000e+02,1.000000000000000000e+01,6.820000000000000000e+02,1.000000000000000000e+01,2.077008336782455444e-01,1.317407190799713135e-01,4.560000002384185791e-01,0.000000000000000000e+00,9.376869797706604004e-01,2.885920410156250000e+02
9.763672351837158203e-01,9.744066596031188965e-01,4.513066411018371582e-01,9.587520956993103027e-01,8.923954010009765625e+00,1.800000000000000000e+01,0.000000000000000000e+00,8.600000000000000000e+02,1.000000000000000000e+01,6.970000000000000000e+02,1.000000000000000000e+01,2.145761400461196899e-01,1.376248300075531006e-01,4.740000069141387939e-01,0.000000000000000000e+00,9.431536793708801270e-01,2.999648132324218750e+02
9.763672351837158203e-01,9.763672351837158203e-01,4.636255204677581787e-01,9.582915306091308594e-01,8.527240753173828125e+00,1.160000038146972656e+01,0.000000000000000000e+00,8.430000000000000000e+02,1.000000000000000000e+01,6.870000000000000000e+02,8.000000000000000000e+00,2.135065943002700806e-01,1.390671283006668091e-01,4.309999942779541016e-01,0.000000000000000000e+00,9.536658525466918945e-01,3.114154357910156250e+02
9.763672351837158203e-01,9.747730493545532227e-01,4.665307402610778809e-01,9.632621407508850098e-01,8.775800704956054688e+00,1.545454502105712891e+01,0.000000000000000000e+00,8.410000000000000000e+02,1.100000000000000000e+01,6.880000000000000000e+02,1.000000000000000000e+01,2.099099904298782349e-01,1.545738577842712402e-01,4.379999935626983643e-01,0.000000000000000000e+00,9.555667638778686523e-01,3.233442993164062500e+02
9.763672351837158203e-01,9.744076132774353027e-01,4.597434401512145996e-01,9.580625295639038086e-01,8.367240905761718750e+00,1.560000038146972656e+01,0.000000000000000000e+00,8.110000000000000000e+02,1.000000000000000000e+01,6.310000000000000000e+02,1.000000000000000000e+01,2.025888562202453613e-01,1.444935202598571777e-01,4.199999868869781494e-01,0.000000000000000000e+00,9.418365955352783203e-01,3.352392272949218750e+02
9.763672351837158203e-01,9.753871560096740723e-01,4.560821354389190674e-01,9.595555663108825684e-01,8.200710296630859375e+00,1.500000000000000000e+01,0.000000000000000000e+00,8.200000000000000000e+02,1.000000000000000000e+01,6.520000000000000000e+02,9.000000000000000000e+00,1.953685879707336426e-01,1.324888765811920166e-01,4.370000064373016357e-01,0.000000000000000000e+00,9.394988417625427246e-01,3.467597351074218750e+02
