r,count_on_policy,count_off_policy,expression,traversal,nmse_test,success
0.9591738117992393,1,0,"0.01997468679663578 * mul(u1,diff2(u1,x1)) + 0.019901269945158034 * n2(diff(u1,x1)) + 9.997494710082542 * u1 + -9.997149879615375 * n2(u1)","add,mul,u1,diff2,u1,x1,add,n2,diff,u1,x1,add,u1,n2,u1",5.790662916878495e-07,True
0.949254340916256,1,0,"-1.1165066980465539e-05 * diff2(n3(n3(u1)),x1) + -9.995650719470921 * mul(u1,u1) + 4.9979112036660815 * u1 + 0.009960561184594569 * diff2(mul(u1,u1),x1) + 4.99791120366608 * u1","sub,sub,diff2,n3,n3,u1,x1,sub,sub,mul,u1,u1,u1,diff2,mul,u1,u1,x1,u1",4.81593232856137e-07,True
0.9190164276208158,1,0,"0.01617946998587173 * diff2(n2(mul(u1,x1)),x1) + -10.351735793970539 * n2(u1) + 10.283445364216348 * u1","sub,sub,diff2,n2,mul,u1,x1,x1,n2,u1,u1",0.0024020326720557714,False
0.8935646666401991,1,0,"-14.241594784275843 * n2(u1) + 11.468675730198171 * u1 + -2.768652172127797 * n3(sub(diff3(div(u1,u1),x1),u1))","add,n2,u1,add,u1,n3,sub,diff3,div,u1,u1,x1,u1",0.005710857013765228,False
0.8900255224565025,1,0,"-10.084008153598159 * n2(div(mul(u1,u1),u1)) + 3.6761932820031684e-05 * n3(n2(diff(u1,x1))) + 10.016934955084745 * u1","add,n2,div,mul,u1,u1,u1,sub,n3,n2,diff,u1,x1,u1",0.006301774166478822,False
0.8884467398029314,1,0,"-10.337596367447036 * n2(u1) + 5.14384586091168 * u1 + 0.006554335594178308 * diff2(u1,x1) + 5.143845860911687 * u1","add,n2,u1,add,add,u1,diff2,u1,x1,u1",0.005062452838986676,False
0.881529278143529,1,0,"10.224774002939876 * u1 + -10.304426544149475 * mul(add(diff(div(u1,u1),x1),u1),u1)","sub,u1,mul,add,diff,div,u1,u1,x1,u1,u1",0.009738805554705856,False
0.881529278143529,1,0,"10.224774002939876 * u1 + -10.304426544149475 * n2(sub(mul(sub(diff2(u1,x1),x1),mul(n3(u1),sub(u1,u1))),u1))","add,u1,n2,sub,mul,sub,diff2,u1,x1,x1,mul,n3,u1,sub,u1,u1,u1",0.009738805554705856,False
0.8739160016194071,1,0,"-10.291957171625043 * mul(u1,u1) + 10.229622907164943 * u1 + -0.10836018762121874 * mul(u1,mul(n3(u1),mul(x1,add(x1,sub(x1,u1)))))","add,mul,u1,u1,sub,u1,mul,u1,mul,n3,u1,mul,x1,add,x1,sub,x1,u1",0.009434691093146241,False
0.8728386174743183,1,0,"4.558792571081496e-05 * n3(add(mul(u1,sub(diff2(u1,x1),x1)),sub(x1,x1))) + 5.1772453799517075 * u1 + 5.177245379951691 * u1 + -10.42496517361738 * mul(u1,u1)","sub,sub,sub,n3,add,mul,u1,sub,diff2,u1,x1,x1,sub,x1,x1,u1,u1,mul,u1,u1",0.007782968070361044,False
0.872688986742095,1,0,"-10.293841998911857 * mul(u1,u1) + 0.0003058282237134088 * n3(sub(u1,diff(mul(u1,div(u1,u1)),x1))) + 10.214098606942715 * u1","add,add,mul,u1,u1,n3,sub,u1,diff,mul,u1,div,u1,u1,x1,u1",0.009704427785173273,False
